time_key,location_key,customer_key,totalRevenue
202407,121,CUST03208,50000000.0
202407,121,CUST03514,682894.0
202407,121,CUST03754,10000000.0
202407,121,CUST03812,40000000.0
202407,121,CUST04384,119284.0
202407,121,CUST04535,20000000.0
202407,121,CUST04735,30000000.0
202407,121,CUST04897,890222.0
202407,122,CUST01197,40000000.0
202407,122,CUST01607,10000000.0
202407,124,CUST01625,10000000.0
202407,124,CUST01648,343170.0
202407,122,CUST02926,10000000.0
202407,122,CUST03210,706420.0
202407,122,CUST03312,50000000.0
202407,122,CUST03472,20000000.0
202407,122,CUST03596,789344.0
202407,122,CUST03815,40000000.0
202407,122,CUST04073,315462.0
202407,122,CUST04294,246420.0
202407,122,CUST04612,403664.0
202407,122,CUST04927,20000000.0
202407,122,CUST04984,1782154.0
202407,123,CUST00549,30000000.0
202407,123,CUST00643,20000000.0
202407,123,CUST01440,10000000.0
202407,125,CUST03771,523484.0
202407,125,CUST04628,114075.0
202407,123,CUST02499,1181964.0
202407,123,CUST02614,266774.0
202407,123,CUST02718,773427.0
202407,123,CUST02796,30000000.0
202407,123,CUST03076,40000000.0
202407,123,CUST03087,793460.0
202407,123,CUST03250,20000000.0
202407,123,CUST03749,30000000.0
202407,123,CUST03869,30000000.0
202407,123,CUST04047,930327.0
202407,123,CUST04288,478084.0
202407,123,CUST04924,30000000.0
202407,124,CUST00215,10000000.0
202407,124,CUST01529,428518.0
202407,126,CUST03149,1378020.0
202407,126,CUST03396,1205408.0
202407,124,CUST02122,10000000.0
202407,124,CUST02331,40000000.0
202407,124,CUST02364,40000000.0
202407,124,CUST03151,30000000.0
202407,124,CUST03468,20000000.0
202407,124,CUST04253,30000000.0
202407,125,CUST00039,10000000.0
202407,125,CUST00131,540879.0
202407,125,CUST00602,20000000.0
202407,125,CUST00930,20000000.0
202407,125,CUST01263,5042640.0
202407,125,CUST01466,20000000.0
202407,125,CUST02389,20000000.0
202407,125,CUST03671,228810.0
202407,127,CUST03975,146568.0
202407,128,CUST00024,40000000.0
202407,125,CUST04783,483072.0
202407,126,CUST00124,40000000.0
202407,126,CUST00365,40000000.0
202407,126,CUST00523,867344.0
202407,126,CUST00670,966542.0
202407,126,CUST00748,20000000.0
202407,126,CUST00951,40000000.0
202407,126,CUST01149,1173815.0
202407,126,CUST01224,443451.0
202407,126,CUST01594,236827.0
202407,126,CUST01669,20000000.0
202407,126,CUST01807,679636.0
202407,126,CUST02216,1314828.0
202407,126,CUST02703,30000000.0
202407,128,CUST03287,10000000.0
202407,128,CUST03541,50000000.0
202407,126,CUST03584,2255358.0
202407,126,CUST03915,40000000.0
202407,126,CUST04079,50000000.0
202407,127,CUST00032,390246.0
202407,127,CUST00142,20000000.0
202407,127,CUST00207,1396844.0
202407,127,CUST00564,20000000.0
202407,127,CUST00834,30000000.0
202407,127,CUST01919,30000000.0
202407,127,CUST01974,910926.0
202407,127,CUST02607,30000000.0
202407,127,CUST02680,443844.0
202407,127,CUST02789,30000000.0
202407,127,CUST03624,30000000.0
202407,129,CUST03487,603280.0
202407,129,CUST03607,179217.0
202407,128,CUST00088,452186.0
202407,128,CUST01083,30000000.0
202407,128,CUST01233,398984.0
202407,128,CUST01327,30000000.0
202407,128,CUST01386,30000000.0
202407,128,CUST01660,20000000.0
202407,128,CUST01805,582184.0
202407,128,CUST02271,636052.0
202407,128,CUST02308,30000000.0
202407,128,CUST02566,30000000.0
202407,128,CUST02670,514302.0
202407,128,CUST02719,872106.0
202407,128,CUST02784,1079204.0
202407,128,CUST02849,196435.0
202407,130,CUST02638,30000000.0
202407,130,CUST02796,10000000.0
202407,128,CUST03796,2050632.0
202407,128,CUST04149,20000000.0
202407,128,CUST04711,20000000.0
202407,129,CUST00007,121208.0
202407,129,CUST00466,797092.0
202407,129,CUST00720,30000000.0
202407,129,CUST00803,30000000.0
202407,129,CUST01329,50000000.0
202407,129,CUST02021,314635.0
202407,129,CUST02357,30000000.0
202407,129,CUST02613,10000000.0
202407,129,CUST02780,237518.0
202407,129,CUST03207,20000000.0
202407,129,CUST03358,40000000.0
202407,131,CUST04120,10000000.0
202407,131,CUST04216,973424.0
202407,129,CUST03655,40000000.0
202407,129,CUST03773,10000000.0
202407,129,CUST04115,327802.0
202407,129,CUST04402,185690.0
202407,129,CUST04513,30000000.0
202407,129,CUST04650,671098.0
202407,130,CUST00291,40000000.0
202407,130,CUST00798,10000000.0
202407,130,CUST00882,40000000.0
202407,130,CUST02015,50000000.0
202407,130,CUST02115,40000000.0
202407,130,CUST02169,20000000.0
202407,130,CUST02401,30000000.0
202407,130,CUST02614,10000000.0
202407,133,CUST00133,50000000.0
202407,133,CUST00146,10000000.0
202407,130,CUST03464,1026620.0
202407,130,CUST03665,726646.0
202407,130,CUST04843,30000000.0
202407,130,CUST04921,443797.0
202407,131,CUST00236,1050876.0
202407,131,CUST01675,466408.0
202407,131,CUST02002,30000000.0
202407,131,CUST02036,873018.0
202407,131,CUST02485,230267.0
202407,131,CUST02716,20000000.0
202407,131,CUST03157,1311420.0
202407,131,CUST03504,20000000.0
202407,131,CUST03595,318121.0
202407,131,CUST03654,246274.0
202407,133,CUST03815,30000000.0
202407,133,CUST04007,742572.0
202407,131,CUST04510,10000000.0
202407,132,CUST00794,30000000.0
202407,132,CUST01134,30000000.0
202407,132,CUST01413,639220.0
202407,132,CUST01756,1349804.0
202407,132,CUST01798,10000000.0
202407,132,CUST02018,10000000.0
202407,132,CUST02211,206690.0
202407,132,CUST03282,242696.0
202407,132,CUST03334,30000000.0
202407,132,CUST03410,10000000.0
202407,132,CUST04519,284081.0
202407,132,CUST04547,50000000.0
202407,132,CUST04797,30000000.0
202407,134,CUST04152,1309488.0
202407,134,CUST04590,50000000.0
202407,133,CUST00351,1996150.0
202407,133,CUST00458,20000000.0
202407,133,CUST00511,849506.0
202407,133,CUST00598,10000000.0
202407,133,CUST00845,30000000.0
202407,133,CUST01357,40000000.0
202407,133,CUST01575,935796.0
202407,133,CUST01590,40000000.0
202407,133,CUST02024,20000000.0
202407,133,CUST02028,30000000.0
202407,133,CUST02539,800404.0
202407,133,CUST03105,538108.0
202407,133,CUST03265,50000000.0
202407,133,CUST03793,452634.0
202407,136,CUST00993,772940.0
202407,136,CUST01272,20000000.0
202407,133,CUST04135,402366.0
202407,133,CUST04253,301974.0
202407,133,CUST04530,892704.0
202407,134,CUST00088,50000000.0
202407,134,CUST00935,271780.0
202407,134,CUST01018,298169.0
202407,134,CUST01741,10000000.0
202407,134,CUST01968,534465.0
202407,134,CUST01977,40000000.0
202407,134,CUST02592,994720.0
202407,134,CUST02921,20000000.0
202407,134,CUST03029,480638.0
202407,134,CUST03244,1644028.0
202407,134,CUST04050,40000000.0
202407,137,CUST00938,10000000.0
202407,137,CUST00973,1727231.0
202407,135,CUST00583,10000000.0
202407,135,CUST00848,330626.0
202407,135,CUST00860,200266.0
202407,135,CUST01778,20000000.0
202407,135,CUST02028,520866.0
202407,135,CUST03008,1493808.0
202407,135,CUST03292,20000000.0
202407,135,CUST03426,10000000.0
202407,135,CUST03666,190234.0
202407,135,CUST03797,10000000.0
202407,135,CUST03945,20000000.0
202407,135,CUST04993,20000000.0
202407,136,CUST00753,10000000.0
202407,136,CUST00983,352862.0
202407,138,CUST00789,1222407.0
202407,138,CUST00934,30000000.0
202407,136,CUST01393,50000000.0
202407,136,CUST01928,691410.0
202407,136,CUST02058,158680.0
202407,136,CUST02104,20000000.0
202407,136,CUST02335,5556549.0
202407,136,CUST02763,40000000.0
202407,136,CUST02895,457398.0
202407,136,CUST02933,635244.0
202407,136,CUST03456,10000000.0
202407,136,CUST04187,141776.0
202407,136,CUST04217,303590.0
202407,136,CUST04686,1304415.0
202407,137,CUST00726,562816.0
202407,137,CUST00754,1635930.0
202407,138,CUST04181,10000000.0
202407,138,CUST04243,20000000.0
202407,137,CUST01163,645776.0
202407,137,CUST01537,1930145.0
202407,137,CUST01684,40000000.0
202407,137,CUST02047,275072.0
202407,137,CUST02661,20000000.0
202407,137,CUST03073,30000000.0
202407,137,CUST03903,1221796.0
202407,137,CUST04546,840026.0
202407,137,CUST04695,30000000.0
202407,137,CUST04983,40000000.0
202407,138,CUST00016,40000000.0
202407,138,CUST00024,30000000.0
202407,138,CUST00455,263177.0
202407,138,CUST00595,1347528.0
202407,139,CUST04033,20000000.0
202407,139,CUST04922,50000000.0
202407,138,CUST01401,50000000.0
202407,138,CUST02308,50000000.0
202407,138,CUST02431,30000000.0
202407,138,CUST02471,50000000.0
202407,138,CUST03093,50000000.0
202407,138,CUST03312,360165.0
202407,138,CUST03370,30000000.0
202407,138,CUST03430,10000000.0
202407,138,CUST03718,1158729.0
202407,138,CUST03813,20000000.0
202407,138,CUST03842,20000000.0
202407,138,CUST03870,10000000.0
202407,138,CUST03980,784154.0
202407,138,CUST04173,30000000.0
202407,140,CUST04914,10000000.0
202407,141,CUST00052,443703.0
202407,138,CUST04421,255490.0
202407,138,CUST04656,382956.0
202407,138,CUST04776,216297.0
202407,138,CUST04801,274503.0
202407,139,CUST00709,20000000.0
202407,139,CUST00917,809991.0
202407,139,CUST00980,10000000.0
202407,139,CUST01100,459927.0
202407,139,CUST01365,585486.0
202407,139,CUST01693,331200.0
202407,139,CUST02001,10000000.0
202407,139,CUST02266,610356.0
202407,139,CUST02538,30000000.0
202407,139,CUST02860,240080.0
202407,141,CUST02166,943212.0
202407,141,CUST02212,20000000.0
202407,140,CUST00445,235016.0
202407,140,CUST00660,40000000.0
202407,140,CUST01224,520704.0
202407,140,CUST01657,40000000.0
202407,140,CUST01667,1787516.0
202407,140,CUST01960,434761.0
202407,140,CUST01966,306907.0
202407,140,CUST02175,20000000.0
202407,140,CUST02605,40000000.0
202407,140,CUST03075,40000000.0
202407,140,CUST03509,581278.0
202407,140,CUST03753,756846.0
202407,140,CUST03934,20000000.0
202407,140,CUST04050,792390.0
202407,142,CUST02393,997476.0
202407,142,CUST02433,40000000.0
202407,141,CUST00100,20000000.0
202407,141,CUST00472,195313.0
202407,141,CUST00492,787982.0
202407,141,CUST00873,1230912.0
202407,141,CUST01022,474094.0
202407,141,CUST01050,423039.0
202407,141,CUST01057,1012887.0
202407,141,CUST01106,226344.0
202407,141,CUST01161,30000000.0
202407,141,CUST01611,525626.0
202407,141,CUST01693,20000000.0
202407,141,CUST01793,854292.0
202407,141,CUST02029,20000000.0
202407,141,CUST02035,297474.0
202407,143,CUST01340,1534036.0
202407,143,CUST02448,184036.0
202407,141,CUST02512,20000000.0
202407,141,CUST03142,30000000.0
202407,141,CUST03277,907930.0
202407,141,CUST03688,942294.0
202407,141,CUST04169,118327.0
202407,141,CUST04271,40000000.0
202407,141,CUST04558,50000000.0
202407,141,CUST04777,40000000.0
202407,142,CUST00779,10000000.0
202407,142,CUST01559,20000000.0
202407,142,CUST01690,20000000.0
202407,142,CUST01950,1933350.0
202407,142,CUST02170,1417092.0
202407,142,CUST02323,941638.0
202407,144,CUST01334,966150.0
202407,144,CUST01396,40000000.0
202407,142,CUST03208,10000000.0
202407,142,CUST03307,450090.0
202407,142,CUST03508,288929.0
202407,142,CUST03968,30000000.0
202407,142,CUST04277,108429.0
202407,142,CUST04339,40000000.0
202407,142,CUST04610,30000000.0
202407,142,CUST04768,457574.0
202407,142,CUST04833,30000000.0
202407,143,CUST00150,2643960.0
202407,143,CUST00163,319064.0
202407,143,CUST00455,40000000.0
202407,143,CUST00638,30000000.0
202407,143,CUST01265,267408.0
202407,144,CUST04882,10000000.0
202407,145,CUST01073,1411584.0
202407,143,CUST03767,125446.0
202407,143,CUST03798,189162.0
202407,143,CUST03939,50000000.0
202407,143,CUST04151,692036.0
202407,143,CUST04304,30000000.0
202407,143,CUST04673,30000000.0
202407,144,CUST00161,369576.0
202407,144,CUST00353,20000000.0
202407,144,CUST00501,432884.0
202407,144,CUST00664,50000000.0
202407,144,CUST00773,30000000.0
202407,144,CUST00956,10000000.0
202407,144,CUST01209,139957.0
202407,144,CUST01210,30000000.0
202407,145,CUST04440,400608.0
202407,145,CUST04530,20000000.0
202407,144,CUST01803,50000000.0
202407,144,CUST01904,30000000.0
202407,144,CUST02555,3866024.0
202407,144,CUST02628,20000000.0
202407,144,CUST02710,479594.0
202407,144,CUST03005,10000000.0
202407,144,CUST03344,1160553.0
202407,144,CUST03377,719838.0
202407,144,CUST03693,302790.0
202407,144,CUST03704,600384.0
202407,144,CUST03856,20000000.0
202407,144,CUST03960,507330.0
202407,144,CUST04032,510524.0
202407,144,CUST04865,1349884.0
202407,147,CUST01185,30000000.0
202407,147,CUST01200,10000000.0
202407,145,CUST01152,247872.0
202407,145,CUST01379,30000000.0
202407,145,CUST01528,884116.0
202407,145,CUST01759,759956.0
202407,145,CUST02011,10000000.0
202407,145,CUST02152,20000000.0
202407,145,CUST02356,917056.0
202407,145,CUST03096,293778.0
202407,145,CUST03238,10000000.0
202407,145,CUST03392,10000000.0
202407,145,CUST03411,1094007.0
202407,145,CUST03687,1285980.0
202407,145,CUST03715,20000000.0
202407,145,CUST04230,20000000.0
202407,147,CUST04370,10000000.0
202407,147,CUST04544,687270.0
202407,146,CUST00100,2106902.0
202407,146,CUST00287,372213.0
202407,146,CUST00405,448868.0
202407,146,CUST02178,1760896.0
202407,146,CUST02449,20000000.0
202407,146,CUST03169,745334.0
202407,146,CUST03562,889390.0
202407,146,CUST04043,20000000.0
202407,146,CUST04133,697474.0
202407,146,CUST04176,200899.0
202407,146,CUST04781,10000000.0
202407,147,CUST00050,10000000.0
202407,147,CUST00597,187930.0
202407,147,CUST00718,371590.0
202407,148,CUST04980,256163.0
202407,149,CUST00738,292971.0
202407,147,CUST01279,50000000.0
202407,147,CUST01354,330876.0
202407,147,CUST01355,372918.0
202407,147,CUST02237,40000000.0
202407,147,CUST02298,10000000.0
202407,147,CUST02498,50000000.0
202407,147,CUST02993,20000000.0
202407,147,CUST03124,50000000.0
202407,147,CUST03307,238478.0
202407,147,CUST03519,20000000.0
202407,147,CUST03565,20000000.0
202407,147,CUST03864,40000000.0
202407,147,CUST04021,271853.0
202407,147,CUST04093,454003.0
202407,150,CUST01280,478264.0
202407,150,CUST02026,788160.0
202407,147,CUST04925,20000000.0
202407,148,CUST00084,309486.0
202407,148,CUST01512,1365549.0
202407,148,CUST02321,10000000.0
202407,148,CUST02341,20000000.0
202407,148,CUST02353,430063.0
202407,148,CUST02714,10000000.0
202407,148,CUST03301,613620.0
202407,148,CUST03560,30000000.0
202407,148,CUST03715,10000000.0
202407,148,CUST03910,397138.0
202407,148,CUST03928,20000000.0
202407,148,CUST04437,50000000.0
202407,148,CUST04728,2463844.0
202407,151,CUST01429,40000000.0
202407,151,CUST01600,166645.0
202407,149,CUST01491,859293.0
202407,149,CUST02252,443960.0
202407,149,CUST02708,833632.0
202407,149,CUST03673,30000000.0
202407,149,CUST03858,818452.0
202407,150,CUST00034,40000000.0
202407,150,CUST00111,30000000.0
202407,150,CUST00164,50000000.0
202407,150,CUST00408,30000000.0
202407,150,CUST00479,40000000.0
202407,150,CUST00503,1351227.0
202407,150,CUST01087,255365.0
202407,150,CUST01143,1876236.0
202407,150,CUST01145,10000000.0
202407,152,CUST02768,50000000.0
202407,152,CUST03003,160304.0
202407,150,CUST02168,10000000.0
202407,150,CUST02193,258310.0
202407,150,CUST02538,20000000.0
202407,150,CUST03110,30000000.0
202407,150,CUST03508,10000000.0
202407,150,CUST03572,787113.0
202407,150,CUST03599,20000000.0
202407,150,CUST03669,399316.0
202407,150,CUST03770,302943.0
202407,150,CUST03779,30000000.0
202407,150,CUST03841,487332.0
202407,150,CUST04655,837798.0
202407,151,CUST00879,20000000.0
202407,151,CUST01250,10000000.0
202407,153,CUST01878,20000000.0
202407,153,CUST01880,30000000.0
202407,151,CUST02170,607610.0
202407,151,CUST02421,20000000.0
202407,151,CUST02581,40000000.0
202407,151,CUST02889,50000000.0
202407,151,CUST04041,20000000.0
202407,151,CUST04435,1467936.0
202407,151,CUST04930,359604.0
202407,152,CUST00343,20000000.0
202407,152,CUST00415,339337.0
202407,152,CUST01392,149814.0
202407,152,CUST01759,1170990.0
202407,152,CUST01963,20000000.0
202407,152,CUST02424,10000000.0
202407,152,CUST02559,40000000.0
202407,154,CUST00244,767220.0
202407,154,CUST00453,857556.0
202407,152,CUST03095,50000000.0
202407,152,CUST03312,499416.0
202407,152,CUST03577,935054.0
202407,152,CUST03623,249444.0
202407,152,CUST03668,30000000.0
202407,152,CUST03681,523734.0
202407,152,CUST04326,30000000.0
202407,152,CUST04941,416460.0
202407,153,CUST00591,357192.0
202407,153,CUST00683,30000000.0
202407,153,CUST00855,4892595.0
202407,153,CUST01252,209097.0
202407,153,CUST01512,1092940.0
202407,153,CUST01811,282856.0
202407,154,CUST04115,568194.0
202407,154,CUST04451,499810.0
202407,153,CUST01954,30000000.0
202407,153,CUST01989,924910.0
202407,153,CUST02006,422184.0
202407,153,CUST02274,10000000.0
202407,153,CUST02278,222688.0
202407,153,CUST02428,438528.0
202407,153,CUST02518,2930634.0
202407,153,CUST02583,658896.0
202407,153,CUST03298,346414.0
202407,153,CUST04160,992726.0
202407,153,CUST04202,603292.0
202407,153,CUST04530,469727.0
202407,153,CUST04964,40000000.0
202407,154,CUST00058,30000000.0
202407,155,CUST03455,378474.0
202407,155,CUST03838,295529.0
202407,154,CUST00614,50000000.0
202407,154,CUST01403,30000000.0
202407,154,CUST01838,20000000.0
202407,154,CUST02118,10000000.0
202407,154,CUST02213,456053.0
202407,154,CUST02265,661968.0
202407,154,CUST02809,695914.0
202407,154,CUST02879,416846.0
202407,154,CUST02887,768726.0
202407,154,CUST03102,10000000.0
202407,154,CUST03325,20000000.0
202407,154,CUST03393,20000000.0
202407,154,CUST03682,30000000.0
202407,154,CUST03805,677480.0
202407,156,CUST02721,20000000.0
202407,156,CUST03401,20000000.0
202407,154,CUST04493,261744.0
202407,154,CUST04586,1149900.0
202407,154,CUST04749,10000000.0
202407,155,CUST00033,240792.0
202407,155,CUST00979,10000000.0
202407,155,CUST01436,149526.0
202407,155,CUST01715,2686102.0
202407,155,CUST01867,1005399.0
202407,155,CUST02154,862094.0
202407,155,CUST02430,546298.0
202407,155,CUST02679,2386616.0
202407,155,CUST02990,10000000.0
202407,155,CUST02992,420286.0
202407,155,CUST03372,894664.0
202407,158,CUST03065,10000000.0
202407,158,CUST03108,4673190.0
202407,155,CUST03954,663738.0
202407,155,CUST04039,40000000.0
202407,155,CUST04043,750716.0
202407,155,CUST04379,30000000.0
202407,155,CUST04397,40000000.0
202407,155,CUST04444,431784.0
202407,155,CUST04815,20000000.0
202407,156,CUST00410,251626.0
202407,156,CUST00858,30000000.0
202407,156,CUST01009,20000000.0
202407,156,CUST01163,20000000.0
202407,156,CUST01349,20000000.0
202407,156,CUST02475,246902.0
202407,156,CUST02686,345006.0
202407,159,CUST04018,30000000.0
202407,159,CUST04049,20000000.0
202407,156,CUST03502,40000000.0
202407,156,CUST03701,198439.0
202407,156,CUST04267,10000000.0
202407,156,CUST04442,20000000.0
202407,157,CUST00417,451941.0
202407,157,CUST00920,50000000.0
202407,157,CUST01235,20000000.0
202407,157,CUST02287,30000000.0
202407,157,CUST03390,10000000.0
202407,157,CUST03540,20000000.0
202407,157,CUST04862,1467804.0
202407,158,CUST01025,1690176.0
202407,158,CUST01447,20000000.0
202407,158,CUST02005,318282.0
202407,160,CUST02947,750118.0
202407,160,CUST03177,1280223.0
202407,158,CUST03805,1065544.0
202407,158,CUST03824,1238148.0
202407,158,CUST03925,429783.0
202407,159,CUST00188,213397.0
202407,159,CUST00269,20000000.0
202407,159,CUST01039,450592.0
202407,159,CUST01714,30000000.0
202407,159,CUST02039,1448859.0
202407,159,CUST02403,50000000.0
202407,159,CUST02472,1035172.0
202407,159,CUST02899,10000000.0
202407,159,CUST03078,30000000.0
202407,159,CUST03159,250305.0
202407,159,CUST03917,382354.0
202407,162,CUST00377,591206.0
202407,162,CUST00512,20000000.0
202407,159,CUST04127,437866.0
202407,160,CUST00728,416383.0
202407,160,CUST00851,50000000.0
202407,160,CUST00950,885666.0
202407,160,CUST01085,511660.0
202407,160,CUST01127,20000000.0
202407,160,CUST01576,40000000.0
202407,160,CUST01714,10000000.0
202407,160,CUST01985,30000000.0
202407,160,CUST02167,20000000.0
202407,160,CUST02549,10000000.0
202407,160,CUST02596,414038.0
202407,160,CUST02685,983706.0
202407,160,CUST02754,40000000.0
202407,163,CUST00388,30000000.0
202407,163,CUST00417,352968.0
202407,160,CUST03548,10000000.0
202407,160,CUST03815,20000000.0
202407,160,CUST03958,30000000.0
202407,160,CUST04910,935776.0
202407,161,CUST00310,432800.0
202407,161,CUST00404,1969840.0
202407,161,CUST02442,310884.0
202407,161,CUST03030,221632.0
202407,161,CUST03667,20000000.0
202407,161,CUST03823,409626.0
202407,161,CUST04180,20000000.0
202407,161,CUST04347,200964.0
202407,161,CUST04708,30000000.0
202407,162,CUST00349,1809380.0
202407,163,CUST04667,20000000.0
202407,164,CUST00636,20000000.0
202407,162,CUST00691,1859630.0
202407,162,CUST00860,1043574.0
202407,162,CUST01027,40000000.0
202407,162,CUST01058,234136.0
202407,162,CUST01640,10000000.0
202407,162,CUST01736,30000000.0
202407,162,CUST02012,549900.0
202407,162,CUST03072,40000000.0
202407,162,CUST03414,438858.0
202407,162,CUST03560,378021.0
202407,162,CUST03817,143901.0
202407,162,CUST03964,30000000.0
202407,162,CUST03984,20000000.0
202407,163,CUST00334,321694.0
202407,165,CUST02055,10000000.0
202407,165,CUST03188,10000000.0
202407,163,CUST00832,40000000.0
202407,163,CUST01048,265292.0
202407,163,CUST01220,486341.0
202407,163,CUST01553,1236585.0
202407,163,CUST01607,30000000.0
202407,163,CUST01630,10000000.0
202407,163,CUST02098,1727064.0
202407,163,CUST02212,30000000.0
202407,163,CUST02412,50000000.0
202407,163,CUST02438,707894.0
202407,163,CUST03036,10000000.0
202407,163,CUST03223,2051436.0
202407,163,CUST04079,486777.0
202407,163,CUST04184,454023.0
202407,166,CUST03719,10000000.0
202407,166,CUST04126,30000000.0
202407,164,CUST01044,30000000.0
202407,164,CUST01250,425330.0
202407,164,CUST01569,773864.0
202407,164,CUST01678,351691.0
202407,164,CUST01743,1875716.0
202407,164,CUST02274,929152.0
202407,164,CUST02321,582010.0
202407,164,CUST02653,20000000.0
202407,164,CUST03030,394014.0
202407,164,CUST03590,969258.0
202407,164,CUST04100,10000000.0
202407,165,CUST00206,10000000.0
202407,165,CUST00685,30000000.0
202407,165,CUST02033,420820.0
202407,167,CUST04220,919491.0
202407,167,CUST04276,40000000.0
202407,165,CUST03208,20000000.0
202407,165,CUST03951,30000000.0
202407,165,CUST04297,847080.0
202407,165,CUST04756,10000000.0
202407,165,CUST04856,327758.0
202407,165,CUST04914,362229.0
202407,166,CUST00895,2491360.0
202407,166,CUST01012,1008831.0
202407,166,CUST01755,40000000.0
202407,166,CUST02111,194339.0
202407,166,CUST02287,30000000.0
202407,166,CUST03110,50000000.0
202407,166,CUST03144,982022.0
202407,166,CUST03278,20000000.0
202407,169,CUST00307,783100.0
202407,169,CUST00317,809060.0
202407,166,CUST04335,10000000.0
202407,166,CUST04459,502226.0
202407,166,CUST04780,50000000.0
202407,167,CUST00235,10000000.0
202407,167,CUST00534,1075953.0
202407,167,CUST01026,30000000.0
202407,167,CUST01368,1484253.0
202407,167,CUST01476,340000.0
202407,167,CUST01634,447406.0
202407,167,CUST02099,10000000.0
202407,167,CUST02482,10000000.0
202407,167,CUST03890,50000000.0
202407,167,CUST03945,2131605.0
202407,167,CUST04022,20000000.0
202407,170,CUST00443,730476.0
202407,170,CUST00706,425022.0
202407,167,CUST04651,40000000.0
202407,168,CUST01209,748176.0
202407,168,CUST01311,484732.0
202407,168,CUST01552,10000000.0
202407,168,CUST02123,10000000.0
202407,168,CUST02658,447615.0
202407,168,CUST02693,230207.0
202407,168,CUST02905,404880.0
202407,168,CUST03266,40000000.0
202407,168,CUST03609,1086936.0
202407,168,CUST03844,255461.0
202407,168,CUST03985,1637184.0
202407,168,CUST04790,20000000.0
202407,169,CUST00061,50000000.0
202407,171,CUST00542,50000000.0
202407,171,CUST00628,30000000.0
202407,169,CUST00392,20000000.0
202407,169,CUST00429,20000000.0
202407,169,CUST01100,491976.0
202407,169,CUST01607,20000000.0
202407,169,CUST02839,835016.0
202407,169,CUST03089,20000000.0
202407,169,CUST03884,20000000.0
202407,169,CUST03888,10000000.0
202407,169,CUST04149,30000000.0
202407,169,CUST04151,40000000.0
202407,169,CUST04201,10000000.0
202407,169,CUST04229,377321.0
202407,169,CUST04592,40000000.0
202407,169,CUST04935,314614.0
202407,171,CUST03702,40000000.0
202407,171,CUST04626,1321232.0
202407,170,CUST01022,10000000.0
202407,170,CUST01695,40000000.0
202407,170,CUST01768,223764.0
202407,170,CUST02003,186774.0
202407,170,CUST02963,10000000.0
202407,170,CUST03379,40000000.0
202407,170,CUST03535,10000000.0
202407,170,CUST04268,20000000.0
202407,170,CUST04440,20000000.0
202407,170,CUST04615,1313532.0
202407,170,CUST04721,904210.0
202407,170,CUST04860,40000000.0
202407,171,CUST00114,20000000.0
202407,171,CUST00208,3140205.0
202407,172,CUST04508,20000000.0
202407,172,CUST04898,10000000.0
202407,171,CUST01260,10000000.0
202407,171,CUST01303,569784.0
202407,171,CUST01349,20000000.0
202407,171,CUST01358,914110.0
202407,171,CUST01363,30000000.0
202407,171,CUST01461,6520452.0
202407,171,CUST01602,1243971.0
202407,171,CUST01692,30000000.0
202407,171,CUST01864,30000000.0
202407,171,CUST02299,245948.0
202407,171,CUST02650,870354.0
202407,171,CUST03045,222847.0
202407,171,CUST03288,881808.0
202407,171,CUST03671,30000000.0
202407,173,CUST03595,20000000.0
202407,173,CUST03734,812456.0
202407,171,CUST04645,30000000.0
202407,171,CUST04648,30000000.0
202407,171,CUST04898,460618.0
202407,172,CUST00755,30000000.0
202407,172,CUST01232,790138.0
202407,172,CUST01972,30000000.0
202407,172,CUST02196,10000000.0
202407,172,CUST02544,10000000.0
202407,172,CUST02729,20000000.0
202407,172,CUST02882,451598.0
202407,172,CUST02918,10000000.0
202407,172,CUST03004,20000000.0
202407,172,CUST03638,10000000.0
202407,172,CUST04387,1111713.0
202407,174,CUST03466,10000000.0
202407,174,CUST04383,398663.0
202407,173,CUST00105,20000000.0
202407,173,CUST00309,462711.0
202407,173,CUST00465,483360.0
202407,173,CUST00646,1346220.0
202407,173,CUST00783,309324.0
202407,173,CUST01394,2558242.0
202407,173,CUST01483,919287.0
202407,173,CUST02313,10000000.0
202407,173,CUST02328,30000000.0
202407,173,CUST02644,628575.0
202407,173,CUST02741,30000000.0
202407,173,CUST03108,20000000.0
202407,173,CUST03130,285416.0
202407,173,CUST03578,30000000.0
202407,175,CUST03374,461758.0
202407,175,CUST03514,10000000.0
202407,173,CUST03754,6463512.0
202407,173,CUST04535,30000000.0
202407,173,CUST04628,40000000.0
202407,173,CUST04746,30000000.0
202407,174,CUST00169,891502.0
202407,174,CUST00183,20000000.0
202407,174,CUST00654,10000000.0
202407,174,CUST01248,40000000.0
202407,174,CUST01444,427112.0
202407,174,CUST01986,30000000.0
202407,174,CUST02481,1350711.0
202407,174,CUST02496,20000000.0
202407,174,CUST02729,1242177.0
202407,174,CUST02877,3160000.0
202407,176,CUST03494,20000000.0
202407,176,CUST03648,788258.0
202407,174,CUST04466,727776.0
202407,175,CUST00100,458767.0
202407,175,CUST00196,156226.0
202407,175,CUST00240,2974988.0
202407,175,CUST00512,1140951.0
202407,175,CUST00670,20000000.0
202407,175,CUST00694,530246.0
202407,175,CUST01873,20000000.0
202407,175,CUST01914,673652.0
202407,175,CUST02209,30000000.0
202407,175,CUST02352,942042.0
202407,175,CUST02357,10000000.0
202407,175,CUST02639,299263.0
