time_key,location_key,room_key,customer_key,roomRevenue,roomBookingCount,avgRating
202406,256,14,CUST02625,10000000,1,3.24
202406,256,14,CUST02270,40000000,4,3.75
202406,256,12,CUST03285,30000000,3,3.57
202406,256,6,CUST03401,10000000,1,4.44
202406,256,4,CUST04738,20000000,2,4.27
202406,255,15,CUST04689,30000000,3,3.31
202406,255,14,CUST03813,30000000,3,3.83
202406,255,10,CUST03793,50000000,5,3.93
202406,259,6,CUST00827,40000000,4,3.12
202406,259,3,CUST00435,10000000,1,3.84
202406,258,15,CUST00863,10000000,1,3.55
202406,258,11,CUST00095,20000000,2,3.93
202406,258,8,CUST01330,20000000,2,2.91
202406,258,5,CUST04845,20000000,2,3.2
202406,258,4,CUST02347,50000000,5,4.82
202406,258,4,CUST00682,50000000,5,4.7
202406,258,3,CUST02553,30000000,3,3.47
202406,258,2,CUST00153,30000000,3,3.75
202406,258,1,CUST00101,40000000,4,2.98
202406,257,14,CUST03259,30000000,3,2.86
202406,257,14,CUST01860,10000000,1,3.27
202406,257,13,CUST02704,30000000,3,4.05
202406,257,9,CUST04242,10000000,1,4.18
202406,257,8,CUST02918,40000000,4,2.63
202406,261,2,CUST01044,10000000,1,3.37
202406,260,15,CUST02558,20000000,2,3.08
202406,260,15,CUST00495,10000000,1,4.72
202406,260,11,CUST00919,40000000,4,4.61
202406,260,9,CUST03983,10000000,1,3.23
202406,260,9,CUST02108,30000000,3,4.59
202406,260,8,CUST04756,30000000,3,3.89
202406,260,7,CUST03889,30000000,3,4.08
202406,260,5,CUST04681,20000000,2,3.18
202406,260,4,CUST00764,40000000,4,2.95
202406,260,2,CUST04211,30000000,3,3.93
202406,259,10,CUST04737,10000000,1,4.58
202406,259,10,CUST03689,30000000,3,3.55
202406,259,10,CUST03260,30000000,3,3.04
202406,259,10,CUST03149,30000000,3,3.5
202406,259,8,CUST03090,20000000,2,3.75
202406,263,3,CUST04082,20000000,2,3.22
202406,263,1,CUST04618,50000000,5,3.12
202406,262,7,CUST03845,20000000,2,4.05
202406,262,7,CUST00715,40000000,4,3.81
202406,262,5,CUST03338,10000000,1,3.33
202406,262,4,CUST02176,10000000,1,4.8
202406,262,4,CUST00305,20000000,2,3.84
202406,262,3,CUST02409,20000000,2,4.34
202406,262,2,CUST02406,40000000,4,4.36
202406,262,1,CUST00491,10000000,1,4.03
202406,262,1,CUST00092,10000000,1,2.86
202406,261,12,CUST01050,10000000,1,4.7
202406,261,10,CUST02463,30000000,3,4.48
202406,261,8,CUST04097,40000000,4,3.05
202406,261,3,CUST03831,30000000,3,4.94
202406,261,3,CUST02210,10000000,1,4.49
202406,265,10,CUST04544,30000000,3,3.19
202406,265,7,CUST00436,30000000,3,4.41
202406,265,1,CUST03429,10000000,1,3.88
202406,264,6,CUST01405,10000000,1,4.49
202406,264,6,CUST01079,30000000,3,3.01
202406,264,5,CUST00346,30000000,3,2.52
202406,264,5,CUST00247,30000000,3,2.53
202406,264,4,CUST00786,40000000,4,3.06
202406,264,3,CUST02605,10000000,1,4.26
202406,264,2,CUST00620,10000000,1,2.93
202406,263,14,CUST01509,20000000,2,3.4
202406,263,11,CUST04233,40000000,4,4.83
202406,263,11,CUST02504,40000000,4,4.98
202406,263,10,CUST01273,30000000,3,3.97
202406,263,10,CUST00681,10000000,1,4.42
202406,263,7,CUST01189,40000000,4,4.03
202406,267,15,CUST04693,30000000,3,4.23
202406,267,15,CUST03186,30000000,3,4.92
202406,267,13,CUST02080,20000000,2,4.7
202406,267,13,CUST01989,40000000,4,3.62
202406,267,9,CUST03836,50000000,5,3.03
202406,267,9,CUST03123,40000000,4,3.11
202406,267,5,CUST01095,20000000,2,2.67
202406,267,4,CUST03682,30000000,3,4.18
202406,266,11,CUST01756,20000000,2,4.87
202406,266,10,CUST03418,50000000,5,3.01
202406,266,10,CUST01835,20000000,2,4.58
202406,266,1,CUST04789,20000000,2,2.57
202406,266,1,CUST00137,10000000,1,3.61
202406,265,14,CUST03068,30000000,3,4.31
202406,265,12,CUST02328,10000000,1,3.54
202406,265,11,CUST02949,10000000,1,3.72
202406,270,8,CUST00356,30000000,3,4.25
202406,270,7,CUST01356,20000000,2,2.96
202406,270,2,CUST03818,20000000,2,4.99
202406,269,15,CUST04134,20000000,2,2.73
202406,269,15,CUST03410,50000000,5,3.48
202406,269,14,CUST04425,20000000,2,3.81
202406,269,13,CUST01700,40000000,4,3.81
202406,269,11,CUST03756,40000000,4,4.58
202406,269,5,CUST04046,10000000,1,3.53
202406,269,2,CUST04485,50000000,5,3.77
202406,269,2,CUST00025,20000000,2,3.94
202406,268,14,CUST03089,40000000,4,2.81
202406,268,9,CUST02831,20000000,2,3.12
202406,268,9,CUST02598,10000000,1,3.35
202406,268,8,CUST00439,30000000,3,4.08
202406,268,3,CUST03716,10000000,1,4.83
202406,273,3,CUST02130,30000000,3,3.6
202406,272,15,CUST04987,10000000,1,3.1
202406,272,7,CUST03215,20000000,2,4.24
202406,272,7,CUST01131,40000000,4,4.88
202406,272,5,CUST02632,20000000,2,3.74
202406,272,3,CUST03662,10000000,1,2.58
202406,271,14,CUST02590,40000000,4,3.61
202406,271,10,CUST04831,40000000,4,3.0
202406,271,10,CUST04707,10000000,1,2.6
202406,271,10,CUST03742,10000000,1,2.99
202406,271,10,CUST03652,30000000,3,4.57
202406,271,7,CUST01410,40000000,4,2.89
202406,271,5,CUST00057,20000000,2,4.68
202406,271,4,CUST02740,30000000,3,4.18
202406,271,3,CUST01441,50000000,5,3.19
202406,271,1,CUST03914,20000000,2,2.93
202406,276,3,CUST00067,10000000,1,4.61
202406,276,1,CUST02676,10000000,1,4.83
202406,275,15,CUST01859,20000000,2,2.8
202406,275,13,CUST03698,30000000,3,3.84
202406,275,11,CUST02611,30000000,3,3.64
202406,274,15,CUST03925,20000000,2,3.57
202406,274,14,CUST03661,50000000,5,4.82
202406,274,13,CUST03793,50000000,5,3.51
202406,274,11,CUST04908,10000000,1,3.38
202406,274,8,CUST03632,10000000,1,2.82
202406,274,6,CUST00157,30000000,3,4.09
202406,273,11,CUST02199,30000000,3,3.99
202406,273,10,CUST02520,10000000,1,4.67
202406,273,10,CUST00587,40000000,4,3.74
202406,273,7,CUST04017,40000000,4,3.29
202406,273,3,CUST04009,30000000,3,4.06
202406,277,8,CUST04072,20000000,2,3.42
202406,277,8,CUST02512,20000000,2,4.6
202406,277,8,CUST02140,20000000,2,3.06
202406,277,7,CUST02677,20000000,2,4.68
202406,277,5,CUST04509,30000000,3,2.58
202406,277,5,CUST04360,40000000,4,4.25
202406,277,5,CUST01904,40000000,4,4.61
202406,277,2,CUST01773,30000000,3,3.89
202406,277,2,CUST01596,10000000,1,4.85
202406,277,1,CUST04411,10000000,1,4.07
202406,277,1,CUST04258,30000000,3,4.32
202406,276,13,CUST03760,40000000,4,2.78
202406,276,10,CUST02851,40000000,4,3.92
202406,276,9,CUST04685,40000000,4,2.71
202406,6,8,CUST01739,20000000,2,3.2
202406,6,6,CUST01424,10000000,1,2.88
202406,6,6,CUST00384,20000000,2,2.78
202406,6,4,CUST02832,20000000,2,2.94
202406,6,4,CUST01311,10000000,1,4.1
202406,6,4,CUST01025,10000000,1,2.62
202406,5,15,CUST01510,10000000,1,4.85
202406,276,7,CUST00794,20000000,2,4.06
202406,276,4,CUST01541,30000000,3,3.96
202406,3,13,CUST02858,50000000,5,3.01
202406,2,14,CUST02416,20000000,2,3.33
202406,2,13,CUST03705,40000000,4,3.75
202406,2,13,CUST03089,30000000,3,2.6
202406,2,11,CUST02394,20000000,2,3.28
202406,2,10,CUST01803,10000000,1,3.48
202406,2,10,CUST01319,30000000,3,4.57
202406,6,13,CUST04278,40000000,4,3.03
202406,6,11,CUST02291,10000000,1,4.67
202406,10,6,CUST02871,30000000,3,4.83
202406,10,6,CUST02166,40000000,4,3.07
202406,10,3,CUST03784,10000000,1,3.52
202406,10,3,CUST02393,30000000,3,3.2
202406,10,3,CUST00513,20000000,2,3.63
202406,9,15,CUST00276,50000000,5,2.5
202406,9,12,CUST03019,30000000,3,4.1
202406,9,11,CUST02945,30000000,3,2.9
202406,9,10,CUST04901,20000000,2,2.86
202406,9,10,CUST04749,10000000,1,2.74
202406,9,9,CUST03875,50000000,5,2.6
202406,9,9,CUST00744,40000000,4,4.93
202406,9,6,CUST03203,20000000,2,3.62
202406,9,2,CUST03191,50000000,5,3.62
202406,1,9,CUST04635,20000000,2,3.58
202406,1,10,CUST03057,30000000,3,4.26
202406,1,10,CUST03732,10000000,1,2.74
202406,2,1,CUST01231,30000000,3,4.6
202406,2,3,CUST03257,30000000,3,2.69
202406,2,5,CUST02506,10000000,1,4.58
202406,5,1,CUST00935,20000000,2,3.31
202407,1,7,CUST03096,30000000,3,4.11
202407,1,7,CUST01456,40000000,4,2.69
202407,6,8,CUST03965,40000000,4,4.35
202407,6,4,CUST01854,10000000,1,3.39
202407,6,3,CUST04594,10000000,1,3.13
202407,6,3,CUST01105,20000000,2,3.83
202407,6,2,CUST01873,20000000,2,3.86
202407,6,2,CUST00174,50000000,5,4.27
202407,6,1,CUST03755,40000000,4,3.75
202407,1,5,CUST00645,50000000,5,3.94
202407,1,1,CUST01293,40000000,4,4.01
202407,5,12,CUST01902,30000000,3,4.55
202407,5,10,CUST00034,40000000,4,4.52
202407,5,7,CUST04451,30000000,3,4.95
202407,5,5,CUST00258,10000000,1,2.92
202407,5,1,CUST01489,30000000,3,2.99
202407,4,13,CUST02058,20000000,2,3.02
202407,4,10,CUST01903,20000000,2,4.42
202407,7,11,CUST04676,10000000,1,4.9
202407,7,8,CUST00790,40000000,4,3.3
202407,7,6,CUST04577,30000000,3,3.58
202407,7,6,CUST02776,20000000,2,3.92
202407,7,4,CUST02642,30000000,3,3.4
202407,7,4,CUST02471,50000000,5,4.22
202407,7,1,CUST04717,20000000,2,2.77
202407,3,1,CUST04102,20000000,2,4.33
202407,2,15,CUST03069,20000000,2,4.53
202407,7,1,CUST00313,20000000,2,4.31
202407,6,15,CUST01398,20000000,2,3.57
202407,6,12,CUST04013,10000000,1,3.47
202407,6,12,CUST01976,30000000,3,2.74
202407,1,8,CUST02813,40000000,4,4.05
202407,8,3,CUST02591,20000000,2,2.66
202407,7,14,CUST02122,30000000,3,3.17
202407,11,15,CUST02378,50000000,5,4.21
202407,11,14,CUST04480,30000000,3,3.22
202407,11,13,CUST02183,30000000,3,4.74
202407,11,10,CUST03034,20000000,2,2.63
202407,11,9,CUST04477,20000000,2,4.4
202407,11,9,CUST00523,20000000,2,3.28
202407,11,8,CUST00447,20000000,2,3.68
202407,7,1,CUST03403,30000000,3,3.64
202407,7,1,CUST02787,20000000,2,3.23
202407,11,5,CUST01048,40000000,4,3.27
202407,10,15,CUST04033,40000000,4,3.26
202407,10,13,CUST04973,30000000,3,4.58
202407,10,10,CUST03623,30000000,3,3.82
202407,10,9,CUST03748,30000000,3,3.83
202407,10,6,CUST03659,40000000,4,4.24
202407,10,4,CUST01210,10000000,1,3.57
202407,14,6,CUST02751,10000000,1,4.68
202407,14,4,CUST01565,20000000,2,3.85
202407,14,3,CUST03433,50000000,5,3.92
202407,14,3,CUST00816,50000000,5,4.33
202407,13,12,CUST00614,40000000,4,3.02
202407,13,8,CUST04796,40000000,4,3.74
202407,13,8,CUST04092,20000000,2,4.93
202407,8,12,CUST03364,50000000,5,3.91
202407,8,7,CUST03830,40000000,4,4.68
202407,13,3,CUST02739,20000000,2,4.5
202407,12,14,CUST00354,30000000,3,3.14
202407,12,13,CUST03127,50000000,5,4.22
202407,12,7,CUST01463,20000000,2,3.08
202407,12,6,CUST04286,40000000,4,4.91
202407,12,4,CUST03064,30000000,3,2.59
202407,12,2,CUST02764,30000000,3,3.14
202407,17,2,CUST02803,10000000,1,3.98
202407,16,15,CUST03646,10000000,1,2.73
202407,16,7,CUST00971,50000000,5,4.03
202407,16,6,CUST02184,20000000,2,2.84
202407,16,5,CUST02344,10000000,1,4.25
202407,16,1,CUST03712,50000000,5,4.39
202407,15,14,CUST04565,50000000,5,4.99
202407,11,7,CUST02084,30000000,3,3.71
202407,11,7,CUST00394,30000000,3,4.62
202407,15,9,CUST02043,20000000,2,3.2
202407,15,3,CUST01330,30000000,3,2.55
202407,14,15,CUST01992,20000000,2,4.64
202407,14,15,CUST01326,30000000,3,4.86
202407,14,12,CUST01667,30000000,3,4.52
202407,14,11,CUST02420,30000000,3,4.46
202407,14,6,CUST04205,20000000,2,4.9
202407,19,13,CUST02148,30000000,3,2.75
202407,19,8,CUST00925,20000000,2,2.58
202407,19,5,CUST01321,10000000,1,2.82
202407,19,5,CUST00241,10000000,1,3.76
202407,19,4,CUST02368,20000000,2,4.22
202407,18,15,CUST04357,20000000,2,3.32
202407,18,11,CUST03950,50000000,5,3.32
202407,13,7,CUST04676,30000000,3,3.48
202407,13,7,CUST03219,10000000,1,2.62
202407,18,2,CUST02551,20000000,2,3.61
202407,17,12,CUST03430,30000000,3,3.09
202407,17,9,CUST04368,50000000,5,3.4
202407,17,9,CUST00718,30000000,3,3.43
202407,17,7,CUST04589,20000000,2,3.37
202407,17,6,CUST01021,50000000,5,4.63
202407,17,3,CUST00373,40000000,4,3.16
202407,21,3,CUST04197,30000000,3,3.25
202407,21,3,CUST01595,20000000,2,2.61
202407,20,15,CUST01938,20000000,2,4.58
202407,20,15,CUST01422,40000000,4,3.76
202407,20,14,CUST01166,40000000,4,3.26
202407,20,13,CUST01126,10000000,1,2.93
202407,20,11,CUST04167,30000000,3,4.76
202407,15,13,CUST03819,50000000,5,4.52
202407,15,12,CUST01645,10000000,1,3.72
202407,20,9,CUST02222,20000000,2,2.92
202407,20,9,CUST00111,30000000,3,4.05
202407,20,5,CUST03746,20000000,2,2.67
202407,20,3,CUST03472,30000000,3,3.08
202407,20,2,CUST01653,30000000,3,3.02
202407,20,2,CUST01471,30000000,3,3.33
202407,19,13,CUST02739,40000000,4,3.58
202407,23,2,CUST00724,10000000,1,3.08
202407,23,1,CUST00315,20000000,2,3.44
202407,22,15,CUST00253,40000000,4,2.52
202407,22,11,CUST01249,40000000,4,4.77
202407,22,7,CUST01862,10000000,1,4.59
202407,22,5,CUST03468,20000000,2,3.09
202407,22,1,CUST03642,40000000,4,4.17
202407,18,8,CUST03854,20000000,2,2.6
202407,18,3,CUST03304,40000000,4,3.95
202407,21,11,CUST00958,40000000,4,3.63
202407,21,7,CUST03201,30000000,3,3.17
202407,21,7,CUST02301,10000000,1,5.0
202407,21,6,CUST03581,40000000,4,3.69
202407,21,6,CUST02988,50000000,5,2.88
202407,21,4,CUST04977,30000000,3,3.03
202407,21,4,CUST02814,40000000,4,3.6
202407,25,13,CUST01627,50000000,5,2.76
202407,25,1,CUST04060,40000000,4,4.32
202407,25,1,CUST02379,50000000,5,3.52
202407,25,1,CUST01517,40000000,4,2.67
202407,24,12,CUST00303,20000000,2,3.06
202407,24,11,CUST00941,30000000,3,3.17
202407,24,9,CUST01003,20000000,2,2.94
202407,20,11,CUST00287,20000000,2,4.93
202407,20,10,CUST01955,30000000,3,2.56
202407,24,7,CUST04562,40000000,4,4.07
202407,24,6,CUST04918,20000000,2,4.0
202407,24,6,CUST04601,20000000,2,3.92
202407,24,6,CUST02925,30000000,3,3.46
202407,24,3,CUST02828,10000000,1,4.51
202407,23,6,CUST02993,40000000,4,3.44
202407,23,2,CUST01809,40000000,4,3.27
202407,28,5,CUST02222,20000000,2,4.17
202407,28,3,CUST03015,20000000,2,4.48
202407,28,2,CUST03971,40000000,4,4.02
202407,27,14,CUST02639,20000000,2,2.51
202407,27,10,CUST00932,40000000,4,2.76
202407,27,9,CUST03046,30000000,3,3.56
202407,27,5,CUST04722,40000000,4,3.0
202407,22,1,CUST02225,40000000,4,4.57
202407,22,1,CUST01114,20000000,2,2.66
202407,26,15,CUST01406,20000000,2,2.72
202407,26,10,CUST02678,20000000,2,3.1
202407,26,9,CUST03940,20000000,2,4.3
202407,26,9,CUST02725,20000000,2,2.85
202407,26,9,CUST02125,20000000,2,2.89
202407,26,8,CUST02108,30000000,3,4.13
202407,26,1,CUST03268,30000000,3,4.78
202407,29,14,CUST00837,40000000,4,4.41
202407,29,12,CUST02807,30000000,3,3.25
202407,29,12,CUST00214,20000000,2,4.17
202407,29,11,CUST02653,30000000,3,4.36
202407,29,7,CUST04404,20000000,2,4.91
202407,29,6,CUST04942,20000000,2,4.66
202407,29,5,CUST00324,30000000,3,2.87
202407,24,8,CUST04791,10000000,1,3.74
202407,24,8,CUST00410,50000000,5,4.95
202407,29,1,CUST01325,10000000,1,4.27
202407,28,15,CUST04983,10000000,1,3.9
202407,28,15,CUST02887,50000000,5,3.13
202407,28,13,CUST00353,20000000,2,4.19
202407,28,11,CUST04357,10000000,1,3.66
202407,28,9,CUST03659,20000000,2,3.23
202407,28,9,CUST01159,50000000,5,4.28
202407,32,1,CUST00032,20000000,2,3.19
202407,31,15,CUST01364,40000000,4,2.8
202407,31,14,CUST03693,30000000,3,3.65
202407,31,12,CUST02837,30000000,3,4.74
202407,31,9,CUST02776,20000000,2,3.2
202407,31,8,CUST04706,20000000,2,3.3
202407,31,8,CUST03252,20000000,2,4.21
202407,27,2,CUST00525,30000000,3,2.8
202407,27,1,CUST03319,50000000,5,2.63
202407,30,10,CUST03204,50000000,5,3.43
202407,30,10,CUST00737,50000000,5,2.72
202407,30,9,CUST02190,20000000,2,3.79
202407,30,7,CUST02073,20000000,2,4.89
202407,30,5,CUST02036,40000000,4,4.18
202407,30,3,CUST00590,50000000,5,3.39
202407,30,2,CUST03865,30000000,3,2.56
202407,33,8,CUST01082,30000000,3,3.83
202407,33,6,CUST01821,40000000,4,2.64
202407,33,5,CUST01939,20000000,2,2.75
202407,33,5,CUST00898,50000000,5,4.53
202407,33,3,CUST04679,20000000,2,2.69
202407,33,3,CUST01979,40000000,4,2.57
202407,33,1,CUST01527,50000000,5,4.57
202407,29,3,CUST04293,10000000,1,3.56
202407,29,3,CUST02702,40000000,4,2.53
202407,32,10,CUST04239,40000000,4,3.81
202407,32,7,CUST03751,20000000,2,3.61
202407,32,6,CUST01046,20000000,2,2.91
202407,32,4,CUST01638,50000000,5,2.57
202407,32,3,CUST01612,20000000,2,2.56
202407,32,2,CUST03726,20000000,2,3.01
202407,32,1,CUST00680,20000000,2,4.51
202407,36,1,CUST02999,40000000,4,2.92
202407,35,14,CUST01223,30000000,3,4.38
202407,35,14,CUST00661,10000000,1,3.06
202407,35,12,CUST03361,30000000,3,4.95
202407,35,12,CUST00885,30000000,3,4.98
202407,35,6,CUST04617,30000000,3,3.55
202407,35,6,CUST04599,40000000,4,3.26
202407,31,3,CUST03243,40000000,4,3.15
202407,31,1,CUST02714,30000000,3,4.36
202407,34,15,CUST04788,10000000,1,2.78
202407,34,13,CUST01205,20000000,2,2.81
202407,34,10,CUST01512,20000000,2,3.41
202407,34,1,CUST03952,10000000,1,4.23
202407,33,13,CUST01589,30000000,3,4.0
202407,33,10,CUST04312,30000000,3,4.08
202407,33,9,CUST03342,10000000,1,3.16
202407,38,4,CUST02302,20000000,2,4.2
202407,38,4,CUST00911,30000000,3,3.86
202407,38,3,CUST02921,40000000,4,2.91
202407,38,3,CUST00945,10000000,1,2.93
202407,37,14,CUST00344,10000000,1,3.34
202407,37,9,CUST03946,50000000,5,4.9
202407,37,9,CUST02944,50000000,5,3.13
202407,32,15,CUST03421,40000000,4,4.23
202407,32,13,CUST04439,20000000,2,2.92
202407,37,7,CUST00320,20000000,2,4.67
202407,37,2,CUST03832,10000000,1,3.0
202407,36,13,CUST02477,30000000,3,4.3
202407,36,11,CUST02030,40000000,4,4.15
202407,36,7,CUST03048,30000000,3,3.78
202407,36,6,CUST03058,20000000,2,3.98
202407,36,5,CUST01775,50000000,5,4.8
202407,40,1,CUST04751,20000000,2,3.52
202407,39,9,CUST03593,20000000,2,4.86
202407,39,6,CUST04543,20000000,2,3.68
202407,39,4,CUST02680,30000000,3,3.33
202407,39,3,CUST03293,20000000,2,3.46
202407,39,3,CUST02422,10000000,1,4.64
202407,39,2,CUST04385,20000000,2,2.62
202407,35,4,CUST02318,40000000,4,3.41
202407,35,2,CUST00142,50000000,5,4.95
202407,38,14,CUST02068,10000000,1,3.01
202407,38,13,CUST00518,20000000,2,2.72
202407,38,13,CUST00376,10000000,1,3.04
202407,38,12,CUST04137,10000000,1,4.84
202407,38,7,CUST02042,10000000,1,3.03
202407,38,6,CUST02014,30000000,3,3.94
202407,38,4,CUST04257,20000000,2,3.61
202407,41,12,CUST01229,10000000,1,4.04
202407,41,11,CUST00679,20000000,2,3.93
202407,41,9,CUST03103,20000000,2,3.79
202407,41,5,CUST04618,20000000,2,4.62
202407,41,5,CUST01705,10000000,1,3.98
202407,41,3,CUST01299,50000000,5,3.95
202407,41,1,CUST03987,10000000,1,4.17
202407,37,9,CUST00985,10000000,1,4.52
202407,37,8,CUST00010,20000000,2,3.9
202407,40,12,CUST00631,20000000,2,4.87
202407,40,9,CUST01221,10000000,1,3.27
202407,40,7,CUST03978,30000000,3,3.59
202407,40,7,CUST02497,30000000,3,3.34
202407,40,7,CUST01544,30000000,3,3.66
202407,40,4,CUST04262,30000000,3,2.91
202407,40,3,CUST01780,20000000,2,2.58
202407,44,1,CUST00777,20000000,2,4.91
202407,43,14,CUST02354,40000000,4,4.34
202407,43,12,CUST01970,20000000,2,4.53
202407,43,11,CUST04239,30000000,3,2.71
202407,43,11,CUST01735,30000000,3,4.35
202407,43,6,CUST02818,20000000,2,4.67
202407,43,5,CUST03292,40000000,4,4.35
202407,39,2,CUST03792,10000000,1,4.89
202407,39,1,CUST03761,40000000,4,3.52
202407,43,1,CUST03140,20000000,2,4.23
202407,42,15,CUST04082,30000000,3,2.86
202407,42,7,CUST04328,50000000,5,3.42
202407,42,6,CUST00403,10000000,1,3.15
202407,41,14,CUST01418,30000000,3,4.83
202407,41,13,CUST04538,30000000,3,4.9
202407,41,13,CUST01113,30000000,3,4.94
202407,46,8,CUST03411,10000000,1,4.7
202407,45,15,CUST04122,50000000,5,4.43
202407,45,13,CUST00078,30000000,3,3.64
202407,45,12,CUST01942,30000000,3,2.95
202407,45,8,CUST02832,20000000,2,4.26
202407,45,7,CUST04861,40000000,4,4.33
202407,45,5,CUST03342,50000000,5,4.21
202407,40,15,CUST04533,10000000,1,2.68
202407,40,15,CUST00883,30000000,3,2.6
202407,44,8,CUST02038,10000000,1,4.45
202407,44,4,CUST04575,50000000,5,3.08
202407,44,3,CUST02855,10000000,1,4.83
202407,44,2,CUST04776,20000000,2,3.14
202407,44,2,CUST01925,20000000,2,3.49
202407,44,2,CUST00275,40000000,4,3.76
202407,44,1,CUST03614,50000000,5,3.0
202407,47,8,CUST00356,20000000,2,4.59
202407,47,8,CUST00008,20000000,2,2.59
202407,47,7,CUST04683,50000000,5,3.98
202407,47,7,CUST02957,30000000,3,3.43
202407,47,6,CUST02049,20000000,2,3.96
202407,47,4,CUST00775,10000000,1,2.82
202407,47,3,CUST02878,40000000,4,4.56
202407,43,3,CUST04371,30000000,3,3.21
202407,43,1,CUST04870,10000000,1,4.38
202407,46,12,CUST03060,40000000,4,3.81
202407,46,12,CUST01680,20000000,2,4.43
202407,46,12,CUST00214,50000000,5,3.47
202407,46,10,CUST03665,50000000,5,4.25
202407,46,10,CUST03106,20000000,2,3.58
202407,46,9,CUST02119,50000000,5,4.97
202407,46,9,CUST01819,30000000,3,3.44
202407,49,5,CUST04430,30000000,3,3.91
202407,49,3,CUST03651,40000000,4,3.7
202407,48,13,CUST03320,30000000,3,2.59
202407,48,12,CUST03434,30000000,3,4.42
202407,48,11,CUST00827,20000000,2,3.67
202407,48,8,CUST01812,30000000,3,3.25
202407,48,6,CUST03001,30000000,3,4.42
202407,45,4,CUST01656,50000000,5,4.59
202407,44,8,CUST04696,20000000,2,3.07
202407,47,15,CUST04282,30000000,3,2.87
202407,47,15,CUST00603,20000000,2,3.38
202407,47,14,CUST00035,10000000,1,3.35
202407,47,12,CUST03859,50000000,5,4.82
202407,47,12,CUST02131,50000000,5,4.9
202407,47,11,CUST01897,20000000,2,4.55
202407,47,8,CUST00536,30000000,3,4.16
202407,52,12,CUST01799,20000000,2,4.6
202407,52,1,CUST02395,30000000,3,4.34
202407,51,14,CUST01013,30000000,3,3.87
202407,51,10,CUST02659,20000000,2,4.8
202407,51,7,CUST04128,20000000,2,3.65
202407,51,3,CUST02420,20000000,2,4.19
202407,51,3,CUST00956,50000000,5,4.74
202407,46,15,CUST02303,10000000,1,4.74
202407,46,13,CUST04960,30000000,3,4.16
202407,50,8,CUST02032,30000000,3,3.52
202407,50,6,CUST03515,20000000,2,4.98
202407,50,4,CUST01973,30000000,3,3.35
202407,50,2,CUST02358,20000000,2,4.54
202407,49,12,CUST01871,30000000,3,4.79
202407,49,11,CUST02048,30000000,3,3.07
202407,49,10,CUST02259,10000000,1,4.9
202407,54,12,CUST02906,10000000,1,3.31
202407,54,12,CUST01764,10000000,1,3.24
202407,54,12,CUST00597,30000000,3,2.73
202407,54,9,CUST03875,30000000,3,3.97
202407,54,4,CUST01024,30000000,3,2.72
202407,54,3,CUST02921,20000000,2,3.46
202407,54,1,CUST04754,10000000,1,4.2
202407,48,6,CUST01236,30000000,3,3.45
202407,48,3,CUST04848,20000000,2,4.42
202407,53,14,CUST01844,10000000,1,3.55
202407,53,10,CUST02645,50000000,5,2.92
202407,53,7,CUST01079,30000000,3,4.58
202407,53,6,CUST03449,10000000,1,3.76
202407,53,4,CUST03968,30000000,3,3.58
202407,53,2,CUST03141,30000000,3,2.77
202407,52,14,CUST00604,30000000,3,2.51
202407,57,3,CUST01483,50000000,5,3.11
202407,57,1,CUST02412,30000000,3,3.23
202407,57,1,CUST01988,10000000,1,3.33
202407,56,15,CUST02379,20000000,2,3.38
202407,56,14,CUST02669,50000000,5,2.9
202407,56,9,CUST00507,20000000,2,4.77
202407,56,9,CUST00303,20000000,2,3.68
202407,50,10,CUST03647,10000000,1,2.87
202407,50,9,CUST03785,10000000,1,4.16
202407,56,2,CUST04958,10000000,1,3.74
202407,55,13,CUST02887,30000000,3,3.9
202407,55,4,CUST04799,50000000,5,4.37
202407,55,3,CUST00082,20000000,2,3.23
202407,54,15,CUST03048,40000000,4,2.72
202407,54,15,CUST02811,10000000,1,3.49
202407,54,13,CUST01153,40000000,4,3.56
202407,58,4,CUST01384,40000000,4,2.75
202407,58,4,CUST00849,30000000,3,4.66
202407,58,1,CUST04099,10000000,1,3.35
202407,58,1,CUST00833,50000000,5,3.78
202407,57,15,CUST02778,20000000,2,4.88
202407,57,14,CUST03169,30000000,3,4.75
202407,57,14,CUST00865,20000000,2,2.9
202407,53,15,CUST03427,50000000,5,4.45
202407,53,15,CUST00958,20000000,2,3.41
202407,57,8,CUST01234,30000000,3,4.77
202407,57,8,CUST01169,20000000,2,2.5
202407,57,6,CUST03040,20000000,2,3.33
202407,57,5,CUST04216,40000000,4,3.35
202407,57,5,CUST00378,20000000,2,3.22
202407,57,4,CUST04091,30000000,3,4.45
202407,57,4,CUST01754,50000000,5,2.64
202407,60,2,CUST02853,20000000,2,2.83
202407,60,2,CUST01985,20000000,2,2.95
202407,60,1,CUST02634,20000000,2,4.47
202407,59,8,CUST00262,50000000,5,3.45
202407,59,7,CUST02598,30000000,3,3.71
202407,59,6,CUST04870,10000000,1,2.9
202407,59,4,CUST00034,20000000,2,3.62
202407,56,7,CUST01521,40000000,4,4.68
202407,56,3,CUST01722,10000000,1,4.92
202407,59,1,CUST00588,30000000,3,4.84
202407,59,1,CUST00134,10000000,1,4.55
202407,58,13,CUST03448,10000000,1,4.71
202407,58,11,CUST04050,10000000,1,3.68
202407,58,6,CUST00595,40000000,4,4.94
202407,58,5,CUST03617,10000000,1,2.95
202407,58,4,CUST03718,50000000,5,4.88
